Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL,Opening Hours,Popular Dishes,Detailed Address
Pho Mac Vietnamese Restaurant,Bullshead,Vietnamese,4.0,"not allow Outdoor seating, not allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/pho-mac-vietnamese-restaurant-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=30,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=30,,,Not Found
Chang Noi Thai,St. George,Thai,4.3,"not allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/chang-noi-thai-staten-island?osq=Restaurants,https://www.yelp.com/biz/AAXX-WkDd1CW3_GgIVivvw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=30,"Mon: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM, Tue: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM, Wed: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM, Thu: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM, Fri: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM, Sat: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM, Sun: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM","Drunken Noodles, Pad Thai, Pad See Ew, Spring Rolls, Tom Yum Soup, Green Curry, Fried Shrimp Rolls, Massaman Curry, Panang Curry, Thai Fried Rice, Pineapple Fried Rice, Crab Fried Rice, Summer Rolls, Chicken Wings, Pad Woon Sen, Basil Fried Rice, Thai Salad, Fried Thai Dumplings, Duck Roll, Jungle Curry","100 Stuyvesant Pl, Staten Island, NY 10301"
MERCADO ARIANA,Great Kills,"Mexican, Tex-Mex",4.2,"allow Delivery, allow Takeout",,https://www.yelp.com/biz/mercado-ariana-staten-island?osq=Restaurants,https://www.yelp.com/biz/Mu8MCycvAuCWhCX_E8DSjQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=40,"Mon: 6:30 AM - 9:00 PM, Tue: 6:30 AM - 9:00 PM, Wed: 6:30 AM - 9:00 PM, Thu: 6:30 AM - 9:00 PM, Fri: 6:30 AM - 9:00 PM, Sat: 6:30 AM - 9:00 PM, Sun: 9:00 AM - 9:00 PM","Chimichanga, Chicken Taco, Steak Taco, Chicken Quesadilla","30 Giffords Ln, Staten Island, NY 10308"
Cantina Mexicana,New Dorp,Mexican,4.2,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/cantina-mexicana-staten-island-4?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=40,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=40,"Mon: 11:30 AM - 10:00 PM, Tue: 11:30 AM - 10:00 PM, Wed: 11:30 AM - 10:00 PM, Thu: 11:30 AM - 10:00 PM, Fri: 11:30 AM - 11:00 PM, Sat: 11:30 AM - 11:00 PM, Sun: 11:30 AM - 8:00 PM","Campestre Chicken Taco, Pina Al Pastor Taco, Cancun Shrimp Taco, BBQ Pork Quesadilla, Toro Steak Taco, Mariachi Negro Burrito","140 New Dorp Ln, Staten Island, NY 10306"
Moon & Flower House,Heartland Village,"Burgers, Chinese",3.5,"allow Delivery, allow Takeout",,https://www.yelp.com/biz/moon-and-flower-house-staten-island?osq=Restaurants,https://www.yelp.com/biz/x1X5brwEmNGeAc2LZhzrCw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=40,"Mon: 11:00 AM - 9:00 PM, Tue: 11:00 AM - 9:00 PM, Wed: 11:00 AM - 9:00 PM, Thu: 11:00 AM - 9:00 PM, Fri: 11:00 AM - 9:00 PM, Sat: 11:00 AM - 9:00 PM, Sun: 11:00 AM - 9:00 PM",,"460 Nome Ave, Staten Island, NY 10314"
Hook & Reel Cajun Seafood & Bar,New Dorp,"Cajun/Creole, Seafood",4.1,"not allow Outdoor seating, allow Delivery, allow Takeout",$31-60,https://www.yelp.com/biz/hook-and-reel-cajun-seafood-and-bar-staten-island-4?osq=Restaurants,https://www.yelp.com/biz/AbkiG5m3JAkaPyapAeuZLw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=40,"Mon: 12:00 PM - 10:00 PM, Tue: 12:00 PM - 10:00 PM, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 11:00 PM, Sat: 12:00 PM - 11:00 PM, Sun: 12:00 PM - 10:00 PM","Snow Crab Legs, Seafood Boil, Lobster Tail, Fried Calamari, Clam Chowder, Blue Crabs, King Crab, Fried Shrimp, Fried Catfish Sliders, Old Bay, Shrimp Po Boy, Boil Bag, Raw Oysters, Shrimp Basket, Lobster Bisque, Fried Oysters, Seafood Gumbo, Scallops","2590 Hylan Blvd, Staten Island, NY 10306"
Ayat NYC,Bay Ridge,"Arabic, Middle Eastern",4.2,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/ayat-nyc-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=40,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=40,,"Chicken Shawarma Sandwich, Mixed Shawarma, Baba Ghanoush, Mixed Grill, Mansaf, Fattat Jaj, Chicken Kebab, Fattat Lahma, Beef Shawarma Sandwich, Maklouba, Fried Cauliflower, Kibbeh, Zahir, Pita Chips, Msakhan, BBQ Chicken, Labneh, Roasted Slivered Almonds, Lamb Chops, Mezze Filistini","8504 3rd Ave, Brooklyn, NY 11209"
Valença Restaurant,,"Steakhouses, Portuguese, Barbeque",4.1,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/valen%C3%A7a-restaurant-elizabeth-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=40,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=40,"Mon: 11:00 AM - 12:00 AM (Next day), Tue: 11:00 AM - 12:00 AM (Next day), Wed: 11:00 AM - 12:00 AM (Next day), Thu: 11:00 AM - 12:00 AM (Next day), Fri: 11:00 AM - 1:00 AM (Next day), Sat: 11:00 AM - 1:00 AM (Next day), Sun: 12:00 PM - 12:00 AM (Next day)","Filet Mignon, Steak on a Stone, Surf and Turf, Garlic Shrimp, Lobster Tail, Seafood Paella, Skirt Steak, Chilean Sea Bass, Red Snapper","665 Monroe Ave, Elizabeth, NJ 07201"
Osteria  Santina,Westerleigh,Italian,4.1,allow Outdoor seating,,https://www.yelp.com/biz/osteria-santina-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=50,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=50,"Mon: Closed, Tue: 12:00 PM - 10:00 PM, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 11:00 PM, Sat: 12:00 PM - 11:00 PM, Sun: 12:00 PM - 9:00 PM","Fried Calamari Arrabbiata, Fresh Fettuccine, Berkshire Pork Chop, Baked Clams, Penne Vodka, Caprese, Veal Santina","502 Jewett Ave, Staten Island, NY 10302"
Campania Coal Fired Pizza,Dongan Hills,"Pizza, Italian, Sandwiches",3.9,allow Outdoor seating,$11-30,https://www.yelp.com/biz/campania-coal-fired-pizza-staten-island-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=50,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=50,"Mon: 11:00 AM - 11:00 PM, Tue: 11:00 AM - 11:00 PM, Wed: 11:00 AM - 11:00 PM, Thu: 11:00 AM - 11:00 PM, Fri: 11:00 AM - 11:00 PM, Sat: 11:00 AM - 11:00 PM, Sun: 11:00 AM - 11:00 PM","Margherita Pizza, Veal Milanese, Chicken Vodka Pizza Roll, White Fungi Pizza, Americana Pizza, Baked Ziti, Chicken Parmigiana, Traditional Pizza, Pot of Mussels, Chicken Wings, Marinara, Chicken Fettuccine, Branzino","1801 Hylan Blvd, Staten Island, NY 10305"
Craft House,Tompkinsville,"Bars, Barbeque",4.3,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/craft-house-tompkinsville-2?osq=Restaurants,https://www.yelp.com/biz/hOuETUkoGbMDyA4w9fmdmg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=50,"Mon: Closed, Tue: Closed, Wed: 5:00 PM - 10:00 PM, Thu: 5:00 PM - 10:00 PM, Fri: 12:00 PM - 12:00 AM (Next day), Sat: 12:00 PM - 12:00 AM (Next day), Sun: 12:00 PM - 10:00 PM","Fried Chicken, Fish and Chips, Pulled Pork Sandwich, Hot Chicken Sandwich, Brisket Sandwich, Rib Tips, Bacon Mac, Jerk Chicken Wings, Beef Brisket, Fish Tacos, Blues Burger, Buffalo Wings","60 Vanduzer St, Tompkinsville, NY 10301"
Ronnie’s Sandwich Shoppe,New Dorp,"Sandwiches, Breakfast & Brunch, Burgers",4.5,"allow Delivery, allow Takeout",,https://www.yelp.com/biz/ronnies-sandwich-shoppe-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=50,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=50,"Mon: 7:00 AM - 6:00 PM, Tue: 7:00 AM - 6:00 PM, Wed: 7:00 AM - 8:00 PM, Thu: 7:00 AM - 8:00 PM, Fri: 7:00 AM - 8:00 PM, Sat: 8:00 AM - 4:00 PM, Sun: Closed","Chicken Cutlets, Fried Eggplant Hero, Double Reuben, Roast Beef, Escarole and Bean Soup, Parm Hero, Grilled Chicken, Bourbon Burger, Greek Salad","2300 Hylan Blvd, Staten Island, NY 10306"
Lee’s Tavern,Dongan Hills,"Pizza, Pubs",4.4,"allow Outdoor seating, allow Takeout",$11-30,https://www.yelp.com/biz/lees-tavern-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=50,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=50,"Mon: 11:30 AM - 12:30 AM (Next day), Tue: 11:30 AM - 12:30 AM (Next day), Wed: 11:30 AM - 12:30 AM (Next day), Thu: 11:30 AM - 12:30 AM (Next day), Fri: 11:30 AM - 1:30 AM (Next day), Sat: 11:30 AM - 1:30 AM (Next day), Sun: 11:30 AM - 12:30 AM (Next day)","White Clam Pie, Buffalo Calamari, Fried Calamari, Bar Pies, Clam Pizza, Cheese Pizza, Pizza Pies, Regular Pie, Large Pie, Sausage Pie, Basic","60 Hancock St, Staten Island, NY 10305"
Al Aqsa Restaurant,Dongan Hills,"Middle Eastern, Juice Bars & Smoothies, Sandwiches",5.0,"allow Delivery, allow Takeout",,https://www.yelp.com/biz/al-aqsa-restaurant-staten-island?osq=Restaurants,https://www.yelp.com/biz/iIcFJGEJ6MmPCXD2cjq7dg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=50,,,"1758 Hylan Blvd, Staten Island, NY 10305"
Half Moon,,"Bars, Seafood",4.4,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/half-moon-keansburg?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=50,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=50,"Mon: Closed, Tue: Closed, Wed: 5:00 PM - 10:00 PM, Thu: 5:00 PM - 10:00 PM, Fri: 5:00 PM - 11:00 PM, Sat: 11:00 AM - 11:00 PM, Sun: 11:00 AM - 9:00 PM","Mushroom Bolognese, Cajun Fish Tacos, Mahi Tacos, Fish and Chips, Monkfish, Chipotle Chicken Sandwich, Whipped Ricotta, Ny Strip Steak, Blistered Shishitos, Smash Sliders, Tomato Soup, Brussel, Lobster Arancini, French Onion Soup, Lobster Bisque","2 Beachway Ave, Keansburg, NJ 07734"
Coles Dockside Restaurant,Great Kills,"Seafood, Salad, Sandwiches",3.9,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/coles-dockside-restaurant-staten-island?osq=Restaurants,https://www.yelp.com/biz/RqgEO6xUbAQwCHtBnIVV7w?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=50,"Mon: 11:30 AM - 9:00 PM, Tue: 11:30 AM - 9:00 PM, Wed: 11:30 AM - 9:00 PM, Thu: 11:30 AM - 9:00 PM, Fri: 11:30 AM - 10:00 PM, Sat: 11:30 AM - 10:00 PM, Sun: 11:30 AM - 9:00 PM","Baked Clams, Fried Calamari, Crab Cake, Duck, Lobster Arugula Salad, Blackened Shrimp, Linguini White Clam, Zuppa Di Pesce, Fish Sandwich, Fish Tacos","369 Cleveland Ave, Staten Island, NY 10308"
Mr BBQ Flavor,New Dorp,"Chinese, Barbeque",4.7,,,https://www.yelp.com/biz/mr-bbq-flavor-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,"Mon: 12:00 PM - 10:30 PM, Tue: 12:00 PM - 10:30 PM, Wed: 12:00 PM - 10:30 PM, Thu: 12:00 PM - 10:30 PM, Fri: 12:00 PM - 10:30 PM, Sat: 12:00 PM - 10:30 PM, Sun: 12:00 PM - 10:30 PM",,"294 New Dorp Ln, Staten Island, NY 10306"
Banh Mi House,,"Vietnamese, Sandwiches, Bubble Tea",4.3,"allow Delivery, allow Takeout",,https://www.yelp.com/biz/banh-mi-house-staten-island?osq=Restaurants,https://www.yelp.com/biz/KAV7h2oKYSpOkLvsq3yduA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,"Mon: 11:00 AM - 9:30 PM, Tue: 11:00 AM - 9:30 PM, Wed: 11:00 AM - 9:30 PM, Thu: 11:00 AM - 9:30 PM, Fri: 11:00 AM - 9:30 PM, Sat: 11:00 AM - 9:30 PM, Sun: Closed","Grilled Chicken Sandwich, Shrimp Summer Rolls, Beef Pho, Fried Fish Sandwich, Grilled Pork Rice Dish, Grilled Pork Pho","565 Manor Rd, Staten Island, NY 10314"
Paradise Island,Tottenville,"Steakhouses, Seafood",3.3,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/paradise-island-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,"Mon: Closed, Tue: 11:00 AM - 11:00 PM, Wed: 11:00 AM - 11:00 PM, Thu: 11:00 AM - 11:00 PM, Fri: 11:00 AM - 11:00 PM, Sat: 11:00 AM - 11:00 PM, Sun: 11:00 AM - 11:00 PM",,"225 Ellis St, New York, NY 10307"
Chick N Burger,New Dorp,"Burgers, Bubble Tea, Chicken Shop",4.7,"allow Delivery, allow Takeout",,https://www.yelp.com/biz/chick-n-burger-staten-island?osq=Restaurants,https://www.yelp.com/biz/UBRS82ltspk6QArEdhE9Uw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,"Mon: 11:00 AM - 9:30 PM, Tue: 11:00 AM - 9:30 PM, Wed: 11:00 AM - 9:30 PM, Thu: 11:00 AM - 9:30 PM, Fri: 11:00 AM - 10:00 PM, Sat: 11:00 AM - 10:00 PM, Sun: 11:00 AM - 9:00 PM","Popcorn Chicken Bento, Seafood Noodle, Chicken Cutlet Bento, Braised Pork Belly Bento, Sweet & Sour Fish Fillet Bento, Taiwan Beef Noodle","302A New Dorp Ln, Staten Island, NY 10306"
Sapori Ristorante,Eltingville,Italian,5.0,"allow Outdoor seating, not allow Delivery, allow Takeout",,https://www.yelp.com/biz/sapori-ristorante-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,"Mon: 12:00 PM - 11:00 PM, Tue: 12:00 PM - 11:00 PM, Wed: 12:00 PM - 11:00 PM, Thu: 12:00 PM - 11:00 PM, Fri: 12:00 PM - 11:00 PM, Sat: 12:00 PM - 11:00 PM, Sun: 12:00 PM - 10:00 PM",,"3800 Richmond Ave, Staten Island, NY 10312"
Wild Crab House,Westerleigh,"Cajun/Creole, Seafood",4.3,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/wild-crab-house-staten-island?osq=Restaurants,https://www.yelp.com/biz/CJx6Cu6h0WcH3CeGdHwzqQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,"Mon: Closed, Tue: 11:00 AM - 10:00 PM, Wed: 11:00 AM - 10:00 PM, Thu: 11:00 AM - 10:00 PM, Fri: 11:00 AM - 11:00 PM, Sat: 11:00 AM - 11:00 PM, Sun: 12:00 PM - 10:00 PM",,"1209 Forest Ave, Staten Island, NY 10310"
Finas Farm House,Richmond Valley,"Coffee & Tea, Bakeries, Breakfast & Brunch",4.1,"allow Delivery, allow Takeout",below $10,https://www.yelp.com/biz/finas-farm-house-staten-island?osq=Restaurants,https://www.yelp.com/biz/PvLgPQs1PDYiKW1PDEkakQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,"Mon: Closed, Tue: 8:00 AM - 4:00 PM, Wed: 8:00 AM - 4:00 PM, Thu: 8:00 AM - 4:00 PM, Fri: 8:00 AM - 4:00 PM, Sat: 8:00 AM - 4:00 PM, Sun: 8:00 AM - 3:00 PM",,"20 Ellis St, Staten Island, NY 10307"
The Local,Westerleigh,"Bars, American (New)",4.3,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/the-local-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,"Mon: 12:00 PM - 10:00 PM, Tue: 12:00 PM - 10:00 PM, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 11:00 PM, Sat: 12:00 PM - 11:00 PM, Sun: 12:00 PM - 9:00 PM","Steak Tips, Blackened Tuna, Lemon Mascarpone Layered Cake","316 Manor Rd, Staten Island, NY 10314"
Basilio Inn,Arrochar,"Italian, American (New)",4.4,"allow Outdoor seating, not allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/basilio-inn-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,"Mon: Closed, Tue: 3:00 PM - 10:00 PM, Wed: 3:00 PM - 10:00 PM, Thu: 3:00 PM - 10:00 PM, Fri: 3:00 PM - 10:00 PM, Sat: 3:00 PM - 10:00 PM, Sun: 1:00 PM - 8:00 PM","Baked Clams, Fried Zucchini, Pork Chops, Fried Calamari, Burrata, Marinara, Millefoglie, Branzino","6 Galesville Ct, Staten Island, NY 10305"
Richmond Republic,Great Kills,"American (Traditional), Gastropubs",3.4,"allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/richmond-republic-staten-island?osq=Restaurants,https://www.yelp.com/biz/Nk2BdPhLB8WriGnFoaNG3Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=60,"Mon: 11:00 AM - 10:00 PM, Tue: 11:00 AM - 10:00 PM, Wed: 11:00 AM - 10:00 PM, Thu: 11:00 AM - 11:00 PM, Fri: 11:00 AM - 11:00 PM, Sat: 11:00 AM - 11:00 PM, Sun: 11:00 AM - 10:00 PM","Ny Pastrami Egg Rolls, The Matrix Burger, Lux Burger, Freshly Baked Giant Pretzel, Chicken Tacos, Southwest Turkey Burger, Buffalo Wings, Steak Tacos, Buffalo Chicken Salad, Jim Beam Pulled Pork, Salt & Pepper Fried Calamari Trio","4459 Amboy Rd, Staten Island, NY 10312"
Yolpaqui Taqueria,Elm Park,Mexican,4.0,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/yolpaqui-taqueria-staten-island?osq=Restaurants,https://www.yelp.com/biz/Exlgsnzm5KjkooYE7AH3Uw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,"Mon: 11:00 AM - 8:00 PM, Tue: 11:00 AM - 8:00 PM, Wed: 11:00 AM - 8:00 PM, Thu: 11:00 AM - 8:00 PM, Fri: 11:00 AM - 9:00 PM, Sat: 12:00 PM - 9:00 PM, Sun: 12:00 PM - 8:00 PM",,"1431 Forest Ave, Staten Island, NY 10302"
La Bottiglia,Elm Park,"Italian, Bars",4.6,"not allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/la-bottiglia-staten-island?osq=Restaurants,https://www.yelp.com/biz/k1CZco0zQH_DoKxHLsqclQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,"Mon: 3:00 PM - 9:00 PM, Tue: 3:00 PM - 10:00 PM, Wed: 3:00 PM - 10:00 PM, Thu: 3:00 PM - 10:00 PM, Fri: 2:00 PM - 11:00 PM, Sat: 12:00 PM - 11:00 PM, Sun: 12:00 PM - 9:00 PM",,"293 Port Richmond Ave, Staten Island, NY 10302"
Banhmigos,Great Kills,"Vietnamese, Bubble Tea, Sandwiches",4.4,"not allow Outdoor seating, allow Delivery, allow Takeout",,https://www.yelp.com/biz/banhmigos-staten-island?osq=Restaurants,https://www.yelp.com/biz/diOj0F4AZuiqzNTu-z3hOQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,"Mon: 11:30 AM - 8:45 PM, Tue: Closed, Wed: 11:30 AM - 8:30 PM, Thu: 11:30 AM - 8:45 PM, Fri: 11:30 AM - 8:45 PM, Sat: 11:30 AM - 8:45 PM, Sun: 11:30 AM - 8:45 PM","Fried Spring Roll Vermicielli, Fried Spring Rolls, Shrimp Summer Rolls, Grilled Chicken Pho, Grilled Pork Tacos, Smoked Duck Breast Rolls, Beef Short Ribs Pho, Grilled Pork Rice Box, Shrimp Vermicelli Salad","4018 Hylan Blvd, Staten Island, NY 10308"
Breaking Bread,Huguenot,"Pizza, Italian",4.4,"allow Delivery, allow Takeout",,https://www.yelp.com/biz/breaking-bread-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,"Mon: 11:00 AM - 9:00 PM, Tue: Closed, Wed: 11:00 AM - 9:00 PM, Thu: 11:00 AM - 9:00 PM, Fri: 11:00 AM - 9:00 PM, Sat: 11:00 AM - 9:00 PM, Sun: 12:00 PM - 9:00 PM","Fried Calamari, Jumbo Shrimp Marinara Shrimps, Rigatoni","27 Seguine Ave, Staten Island, NY 10309"
Flour And Oak,Tompkinsville,Pizza,3.9,allow Takeout,,https://www.yelp.com/biz/flour-and-oak-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,"Mon: Closed, Tue: Closed, Wed: 12:00 PM - 10:00 PM, Thu: 12:00 PM - 10:00 PM, Fri: 12:00 PM - 11:00 PM, Sat: 1:00 PM - 11:00 PM, Sun: 12:00 PM - 9:00 PM","Hot Spot Pizza, Spicy Rigatoni, Peanut Butter Moose, Eggplant Parm, Grilled Artichoke, Caesar Salad, Fried Calamari, Rigatoni Bolognese, Coyote, Bronzino, Spaghetti Chitarra, Eggs Benny, Margherita Pizza, Porchetta Sandwich, Stuffed Mushrooms, Arancine E Panelle, Oysters, Scallops","12 Minthorne St, Staten Island, NY 10301"
YunShang Rice Noodle House,Dyker Heights,"Noodles, Chinese, Asian Fusion",3.9,"allow Outdoor seating, allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/yunshang-rice-noodle-house-brooklyn-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,"Mon: Open 24 hours, Tue: Open 24 hours, Wed: Open 24 hours, Thu: Open 24 hours, Fri: Open 24 hours, Sat: Open 24 hours, Sun: Open 24 hours","Noodle Soup, Curry Coconut, Spicy Beef Soup, Salty Crispy Chicken, Potato Slice, Pickled Cabbage Soup, Deep Fried Tofu, Takoyaki, Sliced Beef, Tripe, Crossing Bridge Noodles, Sweet Potato Noodles, Salt and Pepper Fried Squid, Yunnan Noodles, Mixed Mushroom, Pigs Ear, Beef Skewer, Tomato Noodles","752 61st St, Ste A"
Cecchi’s,West Village,American (Traditional),4.5,,,https://www.yelp.com/biz/cecchis-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=70,,,"105 W 13th St, New York, NY 10011"
Casa d’Paco,,"Spanish, Tapas Bars, Wine Bars",4.6,"allow Outdoor seating, not allow Delivery, allow Takeout",$11-30,https://www.yelp.com/biz/casa-d-paco-newark?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=80,"Mon: Closed, Tue: 11:00 AM - 12:00 AM (Next day), Wed: 11:00 AM - 12:00 AM (Next day), Thu: 11:00 AM - 12:00 AM (Next day), Fri: 11:00 AM - 12:00 AM (Next day), Sat: 11:00 AM - 12:00 AM (Next day), Sun: 12:00 PM - 11:00 PM","Crab Cakes, Patatas Bravas, Garlic Shrimp, Grilled Octopus, Braised Short Ribs, Breaded Baby Squid, Aguacate Relleno, Pulpo a Galega, Stuffed Avocado, Filet Mignon, Camarones Al Ajillo, Chicken Empanadas, Sirloin Tips, Ham Croquettes, Seafood Paella","73 Warwick St, Newark, NJ 07105"
