Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL
Mission Ceviche,Upper East Side,Peruvian,4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$$$,https://www.yelp.com/biz/mission-ceviche-new-york-3?osq=Restaurants,https://www.yelp.com/biz/wx9mXol6jOrUoAK4vaFS9Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140
El Fish Marisquería,Upper West Side,"Seafood, Mexican, Cocktail Bars",4.5,× Outdoor seating,,https://www.yelp.com/biz/el-fish-marisquer%C3%ADa-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140
Okdongsik,Midtown East,"Korean, Soup, Soul Food",4.3,"× Outdoor seating, × Delivery, × Takeout",$$,https://www.yelp.com/biz/okdongsik-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140
Kopitiam,Lower East Side,"Malaysian, Desserts, Breakfast & Brunch",4.1,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/kopitiam-new-york?osq=Restaurants,https://www.yelp.com/biz/r2JVKalbucGf2nryywuL2w?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140
Amali,Upper East Side,"Mediterranean, Italian, Venues & Event Spaces",3.9,"√ Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/amali-new-york-3?osq=Restaurants,https://www.yelp.com/biz/Tp3MF3DNXuW41A10PQ2nFw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140
Side Door,Midtown East,"Gastropubs, Sports Bars, American (New)",4.1,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/side-door-new-york?osq=Restaurants,https://www.yelp.com/biz/J5XNBZyUwgNQjllwJZG3Lg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150
Citizens Of Chelsea,Chelsea,"Coffee & Tea, Breakfast & Brunch, Australian",4.2,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/citizens-of-chelsea-new-york?osq=Restaurants,https://www.yelp.com/biz/FaR-Kv-0ZzgcqFW1sCnacw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150
bōm,Flatiron,Korean,5.0,,,https://www.yelp.com/biz/b%C5%8Dm-new-york-3?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150
Hatsuhana,Midtown East,"Japanese, Sushi Bars",4.2,"√ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/hatsuhana-new-york?osq=Restaurants,https://www.yelp.com/reservations/hatsuhana-new-york,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150
Sam Sunny,Kips Bay,"Korean, Cocktail Bars, Barbeque",4.6,"× Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/sam-sunny-new-york?osq=Restaurants,https://www.yelp.com/biz/vpkUUhs6dCnGeD-Vz0D29Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150
Mr Mista Oh,Flatiron,Korean,4.5,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/mr-mista-oh-new-york?osq=Restaurants,https://www.yelp.com/biz/md5mjDamLsh1uxHDU9PfGA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150
5ive Spice,Kips Bay,"Vietnamese, Salad, Tacos",4.5,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/5ive-spice-new-york-4?osq=Restaurants,https://www.yelp.com/biz/ntiDPLkWm6GDLkYh0d2tBw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150
The Flatiron Room - Murray Hill,Midtown East,"American (New), Jazz & Blues, Lounges",4.3,"√ Outdoor seating, × Delivery, × Takeout",$$$,https://www.yelp.com/biz/the-flatiron-room-murray-hill-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150
L’Accolade,West Village,"French, American (New), Wine Bars",4.5,"√ Outdoor seating, × Delivery, × Takeout",$$,https://www.yelp.com/biz/l-accolade-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150
Valla Table,Hell's Kitchen,Thai,4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/valla-table-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=150
Perrine,Upper East Side,"American (New), French",4.0,√ Takeout,$$$,https://www.yelp.com/biz/perrine-new-york-city?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160
Le Rock,Midtown West,"French, Desserts, Cocktail Bars",4.1,,,https://www.yelp.com/biz/le-rock-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160
Libertine,West Village,French,4.1,"× Delivery, × Takeout",,https://www.yelp.com/biz/libertine-new-york-3?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160
Steak Frites Bistro,Midtown West,"Steakhouses, Wine Bars, French",4.7,"√ Outdoor seating, × Delivery, √ Takeout",$$$,https://www.yelp.com/biz/steak-frites-bistro-new-york-3?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160
Abitino’s Pizzeria,Midtown West,Pizza,4.8,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/abitinos-pizzeria-new-york-17?osq=Restaurants,https://www.yelp.com/biz/V4-ds3mhlB7uLLY9qfZTJQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160
Omakase By Korami,Hell's Kitchen,"Japanese, Sushi Bars",4.8,"× Outdoor seating, × Delivery, × Takeout",$$$$,https://www.yelp.com/biz/omakase-by-korami-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160
The Thonglor New York,Hell's Kitchen,Thai,4.6,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/the-thonglor-new-york-new-york?osq=Restaurants,https://www.yelp.com/biz/I8lfxFF6ZfwAYbWBIwRSsA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160
5ive Spice,Nolita,"Vietnamese, Tacos, Sandwiches",4.6,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/5ive-spice-new-york-2?osq=Restaurants,https://www.yelp.com/biz/9fG8-RRh1rzuCKN2TmF-QQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160
7th Street Burger - Times Square,Midtown West,"Burgers, Beverage Store",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/7th-street-burger-times-square-new-york?osq=Restaurants,https://www.yelp.com/biz/VVYea3NzbklOyHEzSEavWw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160
Potluck Club,Lower East Side,Chinese,4.5,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/potluck-club-new-york-2?osq=Restaurants,https://www.yelp.com/biz/gNGxh97n0NZgYG1Q_no9Kg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=160
7th Street Burger - Times Square,Midtown West,"Burgers, Beverage Store",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/7th-street-burger-times-square-new-york?osq=Restaurants,https://www.yelp.com/biz/VVYea3NzbklOyHEzSEavWw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170
Tsurutontan Udon Noodle Brasserie - Midtown,Midtown West,"Japanese, Noodles, Soup",3.7,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/tsurutontan-udon-noodle-brasserie-midtown-new-york?osq=Restaurants,https://www.yelp.com/biz/DdoubmNfPNRi9xNmcQ64ug?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170
Berimbau Brazilian Kitchen,West Village,"Brazilian, Breakfast & Brunch, Cocktail Bars",4.5,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/berimbau-brazilian-kitchen-new-york-2?osq=Restaurants,https://www.yelp.com/biz/YPFME0go5UzDo7_q3NN2Mg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170
Potluck Club,Lower East Side,Chinese,4.5,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/potluck-club-new-york-2?osq=Restaurants,https://www.yelp.com/biz/gNGxh97n0NZgYG1Q_no9Kg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170
Harta,Midtown West,"American (New), Cocktail Bars",4.2,"√ Outdoor seating, × Delivery, × Takeout",,https://www.yelp.com/biz/harta-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170
The Greek Kitchen,Hell's Kitchen,"Greek, Mediterranean",3.9,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/the-greek-kitchen-new-york?osq=Restaurants,https://www.yelp.com/biz/blXVGUTB-4epYW9KFsQJ_g?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170
JoJo,Upper East Side,"American (New), Cocktail Bars",4.0,"√ Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/jojo-new-york-3?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170
886,East Village,"Taiwanese, Asian Fusion",4.0,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/886-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170
Covacha,Upper West Side,Mexican,4.1,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/covacha-new-york?osq=Restaurants,https://www.yelp.com/biz/BsDu_kup3lJ2QHb-Botpeg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170
Gordon Ramsay Fish & Chips,Theater District,"Fish & Chips, Juice Bars & Smoothies, Seafood",4.1,,$$,https://www.yelp.com/biz/gordon-ramsay-fish-and-chips-new-york-4?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170
KazuNori | Midtown East,Midtown East,"Sushi Bars, Japanese",4.5,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/kazunori-midtown-east-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180
Bonsaii Tapas & Wine Bar,Midtown East,"Tapas Bars, Breakfast & Brunch, Wine Bars",4.4,"√ Outdoor seating, × Delivery, √ Takeout",$$,https://www.yelp.com/biz/bonsaii-tapas-and-wine-bar-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180
Shuka,South Village,"Mediterranean, Cocktail Bars, Breakfast & Brunch",4.3,"√ Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/shuka-new-york-3?osq=Restaurants,https://www.yelp.com/biz/Rj2ACaJcbroJLPDhRhzvBw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180
Nom Nam,Murray Hill,"Vietnamese, Steakhouses",4.7,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/nom-nam-new-york?osq=Restaurants,https://www.yelp.com/biz/xCE6-u-FWcyovRYd2uLG7A?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180
Tuscany Steakhouse,Midtown West,"Steakhouses, Italian, Seafood",4.6,"√ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/tuscany-steakhouse-new-york?osq=Restaurants,https://www.yelp.com/reservations/tuscany-steakhouse-new-york,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180
Little Owl,West Village,"Breakfast & Brunch, Mediterranean",4.2,"√ Outdoor seating, × Delivery, × Takeout",$$$,https://www.yelp.com/biz/little-owl-new-york-3?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180
Chama Mama,Upper West Side,Georgian,4.1,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/chama-mama-new-york-2?osq=Restaurants,https://www.yelp.com/biz/4qCe2wTRGqbjP0wkI2Yy3g?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180
Maman,Theater District,"French, Coffee & Tea, Breakfast & Brunch",4.2,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/maman-new-york-33?osq=Restaurants,https://www.yelp.com/biz/dwNmZYx74kAjTsk1hTVtjw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180
Hakurakuso,Midtown East,"Japanese, Sushi Bars",4.6,"× Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/hakurakuso-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180
Steak Freak,Theater District,"Food Trucks, Steakhouses",4.7,"× Outdoor seating, √ Delivery, √ Takeout",$,https://www.yelp.com/biz/steak-freak-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180
Norma,Kips Bay,"Italian, Pizza",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/norma-new-york-5?osq=Restaurants,https://www.yelp.com/biz/vVVmHacu2YAxKfpIjhfd1g?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190
Maman,Theater District,"French, Coffee & Tea, Breakfast & Brunch",4.2,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/maman-new-york-33?osq=Restaurants,https://www.yelp.com/biz/dwNmZYx74kAjTsk1hTVtjw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190
Hakurakuso,Midtown East,"Japanese, Sushi Bars",4.6,"× Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/hakurakuso-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190
Jane Restaurant West Village,Greenwich Village,"Breakfast & Brunch, American (New), Bars",3.9,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/jane-restaurant-new-york?osq=Restaurants,https://www.yelp.com/biz/uoT2_Wrt1noD6kZOID7tUg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190
Steak Freak,Theater District,"Food Trucks, Steakhouses",4.7,"× Outdoor seating, √ Delivery, √ Takeout",$,https://www.yelp.com/biz/steak-freak-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190
Laser Wolf,Williamsburg - North Side,"Middle Eastern, Desserts, Cocktail Bars",4.4,,$$$,https://www.yelp.com/biz/laser-wolf-brooklyn-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190
Pommes Frites,Greenwich Village,"Belgian, Specialty Food, Poutineries",4.4,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/pommes-frites-new-york-2?osq=Restaurants,https://www.yelp.com/biz/uBGjcW-GuYy_qSvMykuISA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190
ONGI,Midtown East,Korean,4.5,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/ongi-new-york?osq=Restaurants,https://www.yelp.com/biz/fSfECAGJr6h6cbJ22mmv1g?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190
La Sirene,South Village,French,4.3,"√ Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/la-sirene-new-york-4?osq=Restaurants,https://www.yelp.com/biz/FiRB9Ek3Xo9JHwXgBYITYg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190
Chi Restaurant & Bar,Midtown West,"Bars, Szechuan",4.3,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/chi-restaurant-and-bar-new-york?osq=Restaurants,https://www.yelp.com/reservations/chi-restaurant-and-bar-new-york,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190
Chi Restaurant & Bar,Midtown West,"Bars, Szechuan",4.3,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/chi-restaurant-and-bar-new-york?osq=Restaurants,https://www.yelp.com/reservations/chi-restaurant-and-bar-new-york,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200
Sukhumvit 51,Midtown East,Thai,4.0,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/sukhumvit-51-new-york?osq=Restaurants,https://www.yelp.com/biz/KHdYPT0jUnUGdHGaY73mxg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200
Pure Thai Cookhouse,Theater District,"Thai, Noodles",4.2,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/pure-thai-cookhouse-new-york?osq=Restaurants,https://www.yelp.com/biz/MhceeLrM2_3mcKw5EGLY6A?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200
Lin & Daughters,West Village,"Chinese, Noodles, Bubble Tea",4.8,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/lin-and-daughters-new-york?osq=Restaurants,https://www.yelp.com/biz/SYFLyQAFRFoDURRWafeLKA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200
Silky Kitchen,Theater District,"Chinese, Salad, Noodles",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/silky-kitchen-new-york-5?osq=Restaurants,https://www.yelp.com/biz/8plXW6ZQI1awPu1scms3jQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200
Izakaya NoMad,Flatiron,"Gastropubs, Izakaya, Bars",3.9,"√ Outdoor seating, × Delivery, × Takeout",$$,https://www.yelp.com/biz/izakaya-nomad-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200
Sam Muk,Woodside,"Thai, Seafood",4.7,"× Outdoor seating, √ Delivery",,https://www.yelp.com/biz/sam-muk-woodside?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200
Spice Symphony,Midtown East,"Chinese, Indian, Cocktail Bars",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/spice-symphony-new-york-3?osq=Restaurants,https://www.yelp.com/biz/A-ert0jDRBfku9ogyW_mEg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200
Dimsum Garden,Midtown East,Dim Sum,4.2,,,https://www.yelp.com/biz/dimsum-garden-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200
Bosco,Greenwich Village,"Cocktail Bars, Mexican, Breakfast & Brunch",4.3,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/bosco-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200
Sam Muk,Woodside,"Thai, Seafood",4.7,"× Outdoor seating, √ Delivery",,https://www.yelp.com/biz/sam-muk-woodside?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210
Spice Symphony,Midtown East,"Chinese, Indian, Cocktail Bars",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/spice-symphony-new-york-3?osq=Restaurants,https://www.yelp.com/biz/A-ert0jDRBfku9ogyW_mEg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210
Dimsum Garden,Midtown East,Dim Sum,4.2,,,https://www.yelp.com/biz/dimsum-garden-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210
Bosco,Greenwich Village,"Cocktail Bars, Mexican, Breakfast & Brunch",4.3,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/bosco-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210
Best Bagel & Coffee,Midtown West,"Bagels, Coffee & Tea, Breakfast & Brunch",4.5,"√ Delivery, √ Takeout",$,https://www.yelp.com/biz/best-bagel-and-coffee-new-york?osq=Restaurants,https://www.yelp.com/biz/j1S3NUrkB3BVT49n_e76NQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210
BCD Tofu House,Koreatown,Korean,3.9,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/bcd-tofu-house-new-york-3?osq=Restaurants,https://www.yelp.com/biz/gXnC_aZR09BvqEQKGKFjBg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210
Lindens,South Village,American (New),4.7,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/lindens-new-york?osq=Restaurants,https://www.yelp.com/biz/29vdYkOQUJ8641RvABAUWA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210
Momofuku Ko,East Village,American (New),4.3,"× Outdoor seating, × Delivery, × Takeout",$$$$,https://www.yelp.com/biz/momofuku-ko-new-york-3?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210
Wah Fung No 1,Lower East Side,"Fast Food, Cantonese",4.5,× Outdoor seating,$,https://www.yelp.com/biz/wah-fung-no-1-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210
KazuNori | NoMad,Flatiron,"Sushi Bars, Japanese",4.6,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/kazunori-nomad-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=210
Spice Symphony,Midtown East,"Chinese, Indian, Cocktail Bars",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/spice-symphony-new-york-3?osq=Restaurants,https://www.yelp.com/biz/A-ert0jDRBfku9ogyW_mEg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=220
Frangos Peri Peri,East Village,"Portuguese, Venues & Event Spaces, African",4.3,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/frangos-peri-peri-new-york?osq=Restaurants,https://www.yelp.com/biz/Z6ucILdV-BUJ4pJWSfINzQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=220
Dimsum Garden,Midtown East,Dim Sum,4.2,,,https://www.yelp.com/biz/dimsum-garden-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=220,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=220
