Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL
Phat Chow Down,Bath Beach,Malaysian,3.7,,,https://www.yelp.com/biz/phat-chow-down-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190
Ho’Brah a Taco Joint,New Dorp,"Cocktail Bars, Tacos, Beer Bar",3.8,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/ho-brah-a-taco-joint-staten-island-3?osq=Restaurants,https://www.yelp.com/biz/WnjqJqxs9Vc9o0dpRO0-Pg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190
Guyanese Treats,,Caribbean,4.7,,,https://www.yelp.com/biz/guyanese-treats-elizabeth?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190
Next Door Provisions,,"American (New), Cafes",5.0,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/next-door-provisions-jersey-city?osq=Restaurants,https://www.yelp.com/biz/38v8BftV98fc8Qz05V3P1A?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190
Barbalu - Brooklyn,Cobble Hill,"Italian, Pizza, Bars",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/barbalu-brooklyn-brooklyn?osq=Restaurants,https://www.yelp.com/biz/ZFaIpks0AmQKdFvqYbj0QQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190
Burke’s Tavern,,"American (New), Bars, Burgers",4.4,"√ Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/burke-s-tavern-newark-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190
Bayonne Batter,,Seafood,4.5,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/bayonne-batter-bayonne?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190
KB’s BBQ Smokehouse,,"Barbeque, Smokehouse, Southern",4.1,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/kbs-bbq-smokehouse-irvington?osq=Restaurants,https://www.yelp.com/biz/tj0VE1ZW4xSyCAAk450qfA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190
Rana Fifteen,Gowanus,"Turkish, Seafood, Tapas/Small Plates",4.6,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/rana-fifteen-brooklyn?osq=Restaurants,https://www.yelp.com/biz/AIrNQUhEfFIWlRxfoPDZng?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=190
Takorea BBQ,,"Korean, Tacos, Chicken Wings",4.1,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/takorea-bbq-harrison?osq=Restaurants,https://www.yelp.com/biz/k6mrFyNzpC5QaNfhwXl8AQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200
Ras Plant Based,Crown Heights,"Ethiopian, Vegan, Vegetarian",4.8,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/ras-plant-based-brooklyn?osq=Restaurants,https://www.yelp.com/biz/roT-M9epcHDOGjYgGmWpoA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200
Clover Hill,Brooklyn Heights,American (New),4.5,"× Outdoor seating, × Delivery, × Takeout",,https://www.yelp.com/biz/clover-hill-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200
Antidote,Williamsburg - South Side,"Cocktail Bars, Dim Sum, Szechuan",4.7,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/antidote-brooklyn-2?osq=Restaurants,https://www.yelp.com/biz/4DInnPhOyvXFbYpUdO0SMQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200
Omakase Sushi By Hiro,Brighton Beach,Sushi Bars,4.6,√ Takeout,,https://www.yelp.com/biz/omakase-sushi-by-hiro-brooklyn-2?osq=Restaurants,https://www.yelp.com/reservations/omakase-sushi-by-hiro-brooklyn-2,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200
Yummy Machi,Graniteville,"Japanese, Bubble Tea, Chicken Wings",4.4,"√ Delivery, √ Takeout",$,https://www.yelp.com/biz/yummy-machi-staten-island-3?osq=Restaurants,https://www.yelp.com/biz/MAd2l4Cmgk8r8v0FxIBsVQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200
The Brisket Guy,,Barbeque,4.1,√ Takeout,,https://www.yelp.com/biz/the-brisket-guy-springfield?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200
Steamania,Coney Island,Seafood,4.7,"√ Outdoor seating, √ Takeout",,https://www.yelp.com/biz/steamania-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200
ARIARI,East Village,"Korean, Tapas/Small Plates, Gastropubs",4.5,"× Delivery, × Takeout",,https://www.yelp.com/biz/ariari-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=200
Clover Hill,Brooklyn Heights,American (New),4.5,"× Outdoor seating, × Delivery, × Takeout",,https://www.yelp.com/biz/clover-hill-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210
Antidote,Williamsburg - South Side,"Cocktail Bars, Dim Sum, Szechuan",4.7,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/antidote-brooklyn-2?osq=Restaurants,https://www.yelp.com/biz/4DInnPhOyvXFbYpUdO0SMQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210
Omakase Sushi By Hiro,Brighton Beach,Sushi Bars,4.6,√ Takeout,,https://www.yelp.com/biz/omakase-sushi-by-hiro-brooklyn-2?osq=Restaurants,https://www.yelp.com/reservations/omakase-sushi-by-hiro-brooklyn-2,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210
Yummy Machi,Graniteville,"Japanese, Bubble Tea, Chicken Wings",4.4,"√ Delivery, √ Takeout",$,https://www.yelp.com/biz/yummy-machi-staten-island-3?osq=Restaurants,https://www.yelp.com/biz/MAd2l4Cmgk8r8v0FxIBsVQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210
The Brisket Guy,,Barbeque,4.1,√ Takeout,,https://www.yelp.com/biz/the-brisket-guy-springfield?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210
La Chacra,Bath Beach,Peruvian,3.9,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/la-chacra-brooklyn?osq=Restaurants,https://www.yelp.com/biz/S5V4nSF5RMqiOlgtQFB3LA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210
Steamania,Coney Island,Seafood,4.7,"√ Outdoor seating, √ Takeout",,https://www.yelp.com/biz/steamania-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210
ARIARI,East Village,"Korean, Tapas/Small Plates, Gastropubs",4.5,"× Delivery, × Takeout",,https://www.yelp.com/biz/ariari-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210
K’Far,Williamsburg - North Side,"Breakfast & Brunch, Bagels, Middle Eastern",4.5,"√ Outdoor seating, √ Takeout",,https://www.yelp.com/biz/kfar-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=210
Monsieur Vo,East Village,"Vietnamese, Asian Fusion",4.5,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/monsieur-vo-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220
Rice & Miso,Boerum Hill,Japanese,4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/rice-and-miso-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220
"Lorenzo’s Restaurant, Bar & Cabaret",,"Italian, American (New), Breakfast & Brunch",3.1,,$$$,https://www.yelp.com/biz/lorenzos-restaurant-bar-and-cabaret-staten-island?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220
Wonderland,,American (New),3.6,,$$$,https://www.yelp.com/biz/wonderland-bayonne?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220
Mala Town,Borough Park,Szechuan,3.8,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/mala-town-brooklyn?osq=Restaurants,https://www.yelp.com/biz/P7DDpIWlTtwFl_dzB6BZTg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220
Puff’s Patties,Crown Heights,"Caribbean, Empanadas",4.7,,,https://www.yelp.com/biz/puff-s-patties-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220
The Leroy House,West Village,"American (New), Cocktail Bars",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/the-leroy-house-new-york-5?osq=Restaurants,https://www.yelp.com/biz/AA9wpuJRhkSHUePAiv3otA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220
On A Roll,New Dorp,"American (Traditional), Sandwiches, Fast Food",4.1,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/on-a-roll-staten-island-5?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220
Fornino,,"Italian, Pizza",3.8,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/fornino-brooklyn-5?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220
Lingo,Greenpoint,"American (New), Japanese",4.7,,,https://www.yelp.com/biz/lingo-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=220
Yaki Taco,,"Food Trucks, Japanese",3.8,,,https://www.yelp.com/biz/yaki-taco-new-york-4?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230
Sama Street,Greenpoint,"Cocktail Bars, Pan Asian, Tapas/Small Plates",4.7,"√ Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/sama-street-brooklyn-2?osq=Restaurants,https://www.yelp.com/biz/Swjm9no7DRqhThLlf0EHng?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230
Taiwan Station,Sunset Park,"Taiwanese, Bubble Tea",3.4,,$,https://www.yelp.com/biz/taiwan-station-sunset-park-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230
Blue Star Parlor,Flatbush,Cafes,4.4,√ Outdoor seating,,https://www.yelp.com/biz/blue-star-parlor-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230
Petite Patate,Prospect Heights,French,4.1,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/petite-patate-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230
Best Damn Breakfast Burrito,South Williamsburg,Mexican,4.9,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/best-damn-breakfast-burrito-brooklyn?osq=Restaurants,https://www.yelp.com/biz/pyMgfsfoPOZCpWijgW_Lxg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230
EVOO & Lemon,,"Mediterranean, Greek, Salad",4.3,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/evoo-and-lemon-millburn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230
Bee’s Knees Cocktail Bar,Williamsburg - North Side,"Lounges, American (Traditional), Cocktail Bars",4.7,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/bees-knees-cocktail-bar-brooklyn?osq=Restaurants,https://www.yelp.com/biz/owT9OU3o8Q47qC1_ggDmWw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230
Amélie,Greenwich Village,"French, Wine Bars",4.3,"√ Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/am%C3%A9lie-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=230
