Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL,Opening Hours,Popular Dishes,Detailed Address
Simple Asia,New Dorp,"Chinese, Sushi Bars, Ramen",4.3,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/simple-asia-staten-island?osq=Restaurants,https://www.yelp.com/biz/sXxpqjRajbspzLRdv_6QBw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=150,"['Mon: Closed', 'Tue: 11:00 AM - 9:30 PM', 'Wed: 11:00 AM - 9:30 PM', 'Thu: 11:00 AM - 9:30 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:30 AM - 9:00 PM']","['Sushi Burrito', 'Ramen', 'Sushi Burger', 'Shrimp Tempura', 'Pad Thai', 'Kani Salad', 'Spring Roll', 'Avocado Roll', 'Chicken Dumpling', 'Poke Bowl', 'Eel Avocado Roll', 'Roast Duck with Steamed Buns', 'Chicken Lo Mein', 'Seaweed Salad', 'Tuna Roll']","2333 Hylan Blvd, Staten Island, NY 10306"
RYNN,East Village,"Cocktail Bars, Speakeasies, Thai",5.0,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/rynn-new-york?osq=Restaurants,https://www.yelp.com/reservations/rynn-new-york,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=150,"['Mon: 4:00 PM - 10:00 PM', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 4:00 PM - 10:00 PM', 'Fri: 4:00 PM - 10:00 PM', 'Sat: 4:00 PM - 10:00 PM', 'Sun: 4:00 PM - 10:00 PM']",[],"309 E 5th St, New York, NY 10003"
Ungaro Coal Fired Pizza Cafe,Westerleigh,"Pizza, Italian, Chicken Wings",4.8,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/ungaro-coal-fired-pizza-cafe-staten-island?osq=Restaurants,https://www.yelp.com/biz/S92X8XvPVnQcqh7Mcp69DQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=150,"['Mon: Closed', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Bianca Half Vodka Pie', 'Marinara', 'Traditional Grandmas Pie', 'Buffalo Wings']","1298 Forest Ave, Staten Island, NY 10302"
Fish Cheeks,NoHo,"Seafood, Thai, Live/Raw Food",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/fish-cheeks-new-york?osq=Restaurants,https://www.yelp.com/biz/WJS06XxRdc6DD1s4LWE9HA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Coconut Crab Curry', 'Crab Fried Rice', 'Steamed Fish', 'Zabb Wings', 'Grilled Pork Cheeks', 'Tiger Prawn Karee', 'Somtum Corn Salad', 'Fried Fish', 'Chicken Wings', 'Crab Meat Curry', 'Crab Aob Woonsen', 'Pad Thai', 'Fried Chicken', 'Spicy Coconut Curry', 'Mango Sticky Rice', 'Pork Belly', 'Manila Clams', 'Whole Fish', 'Green Curry', 'Glass Noodles']","55 Bond St, New York, NY 10012"
Sobak,Chinatown,Korean,4.9,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/sobak-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,"['Mon: 11:30 AM - 7:00 PM', 'Tue: 11:30 AM - 7:00 PM', 'Wed: 11:30 AM - 4:00 PM', 'Thu: 11:30 AM - 4:00 PM', 'Fri: 11:30 AM - 4:00 PM', 'Sat: 11:30 AM - 4:00 PM', 'Sun: Closed']",[],"51B Canal St, New York, NY 10002"
ONDO Jersey City,,Korean,4.5,"× Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/ondo-jersey-city-jersey-city?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,"['Mon: 12:00 PM - 2:00 PM 5:00 PM - 10:30 PM', 'Tue: 12:00 PM - 2:00 PM 5:00 PM - 10:30 PM', 'Wed: 12:00 PM - 2:00 PM 5:00 PM - 10:30 PM', 'Thu: 12:00 PM - 2:00 PM 5:00 PM - 10:30 PM', 'Fri: 12:00 PM - 2:30 PM 5:00 PM - 11:30 PM', 'Sat: 12:00 PM - 2:30 PM 5:00 PM - 11:30 PM', 'Sun: 12:00 PM - 2:30 PM 5:00 PM - 10:30 PM']","['Mushroom Rice', 'Korean Fried Chicken', 'Spicy Octopus Pasta', 'Bossam', 'Beef Tartare', 'Short Rib', 'Bulgogi Perilla Pasta', 'Pork Belly Ssam', 'Seaweed Chips', 'Galbi Jjim', 'Green Tea Yuzu Cake', 'Pineapple Soft Serve', 'Nurungji Panna Cotta', 'Grilled Branzino', 'Cod Roe Rice', 'Fried Tofu Salad', 'Yellowtail Crudo', 'Charred Bulgogi', 'Roasted Fingerling', 'Rice Cake']","3 2nd St, Jersey City, NJ 07302"
Lil M Bubble Tea,,"Chicken Wings, Bubble Tea",4.7,"√ Delivery, √ Takeout",$,https://www.yelp.com/biz/lil-m-bubble-tea-staten-island?osq=Restaurants,https://www.yelp.com/biz/1zdtxNVUsjkOI0pzXg0RKw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,"['Mon: 12:00 PM - 9:00 PM', 'Tue: 12:00 PM - 9:00 PM', 'Wed: 12:00 PM - 9:00 PM', 'Thu: 12:00 PM - 9:00 PM', 'Fri: 12:00 PM - 9:00 PM', 'Sat: 12:00 PM - 9:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Creamy Classics Milk Teas', 'Brown Sugar Milk Tea', 'Chocolate Milk Tea', 'Thai Iced Milk Tea with Bubbles']","1764 Victory Blvd, Staten Island, NY 10314"
Project Brunch,Charleston,Breakfast & Brunch,3.7,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/project-brunch-staten-island-2?osq=Restaurants,https://www.yelp.com/biz/sWW6wCXcL0ATT8w6HhBpow?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,"['Mon: 8:00 AM - 3:00 PM', 'Tue: 8:00 AM - 3:00 PM', 'Wed: 8:00 AM - 3:00 PM', 'Thu: 8:00 AM - 3:00 PM', 'Fri: 8:00 AM - 3:00 PM', 'Sat: 8:00 AM - 3:00 PM', 'Sun: 8:00 AM - 3:00 PM']","['French Toast', 'Avocado Toast', 'Buffalo Chicken Waffle Sandwich', 'Steak and Eggs', 'Breakfast Burrito Bowl', 'Pulled Pork Quesadilla', 'Disco Eggs', 'Smores', 'Fried Oreo', 'Instagram']","4553 Arthur Kill Rd, Staten Island, NY 10309"
Lula Mae,Clinton Hill,Cambodian,4.6,√ Takeout,,https://www.yelp.com/biz/lula-mae-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 12:00 AM (Next day)', 'Thu: 5:00 PM - 12:00 AM (Next day)', 'Fri: 5:00 PM - 12:00 AM (Next day)', 'Sat: 5:00 PM - 12:00 AM (Next day)', 'Sun: 5:00 PM - 12:00 AM (Next day)']","['Crudo', 'Lort Cha Noodles', 'Steak Tartare W/ Mix Herbs', 'Boch La Hong', 'Cucumber W/ Fried Shallots', 'Sambal Crab Fried Rice', 'Stir Fried Morning Glory']","472 Myrtle Ave, Brooklyn, NY 11205"
Ralphs Sports Bar,Dongan Hills,"Sports Bars, Burgers, Cocktail Bars",4.5,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/ralphs-sports-bar-staten-island?osq=Restaurants,https://www.yelp.com/biz/fK05t_-3PihU5Si_8_hR5g?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,"['Mon: 4:00 PM - 12:00 AM (Next day)', 'Tue: 11:30 AM - 1:00 AM (Next day)', 'Wed: 11:30 AM - 1:00 AM (Next day)', 'Thu: 11:30 AM - 2:00 AM (Next day)', 'Fri: 11:30 AM - 2:00 AM (Next day)', 'Sat: 11:30 AM - 2:00 AM (Next day)', 'Sun: 12:00 PM - 12:00 AM (Next day)']","['Lamb Chops & Iron Skillet', 'Filet Mignon Steak Sandwich', 'Fried Calamari']","1571 Richmond Rd, Staten Island, NY 10304"
Kimchi Kooks Kate’s Kitchen,Bay Ridge,"Korean, Specialty Food, International Grocery",4.6,"× Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/kimchi-kooks-kates-kitchen-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,"['Mon: Closed', 'Tue: 12:00 PM - 7:00 PM', 'Wed: 12:00 PM - 7:00 PM', 'Thu: 12:00 PM - 7:00 PM', 'Fri: 12:00 PM - 7:00 PM', 'Sat: 11:00 AM - 7:00 PM', 'Sun: 11:00 AM - 5:00 PM']","['Purple Rice', 'Beef Bokkum', 'Dubu Jorim', 'Gimbap', 'Home Style Pork Bokkum', 'Japchae']","119 Bay RIdge Ave, Brooklyn, NY 11220"
Felina Steak,,"Italian, Steakhouses",3.8,,,https://www.yelp.com/biz/felina-steak-jersey-city?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 5:00 PM - 10:00 PM', 'Sun: 12:00 PM - 3:00 PM 5:00 PM - 9:00 PM']",[],"2 Chapel Ave, Jersey City, NJ 07305"
Ayat - Brooklyn,Sunset Park,"Middle Eastern, Kebab",3.7,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/ayat-brooklyn-brooklyn?osq=Restaurants,https://www.yelp.com/biz/IAVv4YRvo3ZlpxQX6ub1FA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=160,"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 10:30 AM - 10:00 PM', 'Sun: Closed']","['Mezze Filistini', 'Fattat Lahma', 'Mixed Grill', 'Mix Shawarma']","274 36th St, Brooklyn, NY 11232"
Pomp and Circumstance,Williamsburg - North Side,"Italian, Mediterranean, Middle Eastern",4.9,"√ Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/pomp-and-circumstance-williamsburg?osq=Restaurants,https://www.yelp.com/biz/QQpQujXQGbZBK6BeAokzDA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,"['Mon: 4:00 PM - 10:00 PM', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 4:00 PM - 10:00 PM', 'Fri: 4:00 PM - 11:00 PM', 'Sat: 1:00 PM - 11:00 PM', 'Sun: Closed']",[],"577 Lorimer St, Williamsburg, NY 11211"
Kimchi Kooks Kate’s Kitchen,Bay Ridge,"Korean, Specialty Food, International Grocery",4.6,"× Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/kimchi-kooks-kates-kitchen-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,"['Mon: Closed', 'Tue: 12:00 PM - 7:00 PM', 'Wed: 12:00 PM - 7:00 PM', 'Thu: 12:00 PM - 7:00 PM', 'Fri: 12:00 PM - 7:00 PM', 'Sat: 11:00 AM - 7:00 PM', 'Sun: 11:00 AM - 5:00 PM']","['Purple Rice', 'Beef Bokkum', 'Dubu Jorim', 'Gimbap', 'Home Style Pork Bokkum', 'Japchae']","119 Bay RIdge Ave, Brooklyn, NY 11220"
Felina Steak,,"Italian, Steakhouses",3.8,,,https://www.yelp.com/biz/felina-steak-jersey-city?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 5:00 PM - 10:00 PM', 'Sun: 12:00 PM - 3:00 PM 5:00 PM - 9:00 PM']",[],"2 Chapel Ave, Jersey City, NJ 07305"
Syko,Windsor Terrace,"Syrian, Korean",4.5,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/syko-brooklyn?osq=Restaurants,https://www.yelp.com/biz/1dvJm3EZLh9iejUbNmTbLQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,[],"['Kimchi', 'Labneh', 'Bulgogi Kimbap', 'Beef Bulgogi', 'Chicken Poppers', 'Hotteok', 'Japchae', 'Bulgogi Fatboy', 'Pickled Radish', 'Sujok Sandwich', 'Beef Shawarma Platter', 'Labneh Sandwich']","228 Prospect Park W, Brooklyn, NY 11215"
SIWA Thai Restaurant,,"Thai, Soup",4.5,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/siwa-thai-restaurant-woodbridge?osq=Restaurants,https://www.yelp.com/biz/QLE4KWNfwc-x77bllijF3A?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,"['Mon: Closed', 'Tue: 11:30 AM - 3:00 PM 4:30 PM - 9:00 PM', 'Wed: 11:30 AM - 3:00 PM 4:30 PM - 9:00 PM', 'Thu: 11:30 AM - 3:00 PM 4:30 PM - 9:00 PM', 'Fri: 11:30 AM - 3:00 PM 4:30 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Pad Thai Noodles', 'Pad Kee Mao Noodles', 'Green Curry', 'Pineapple Fried Rice', 'Thai Spring Rolls', 'Pad See Ew Noodles', 'Pad Kra Pao', 'Fried Calamari', 'Red Curry', 'Crab Rangoon', 'Massaman Curry', 'Panang Curry', 'Crispy Duck Salad', 'Drunken Fried Rice', 'Green Curry Duck', 'Bangkok Duck', 'Honey Duck', 'Pad Preaw Wan', 'Soft Shell Crab Salad', 'Steamed Dumpling']","96 Main St, Woodbridge, NJ 07095"
Restaurant Yuu,Greenpoint,"French, Bars",5.0,,,https://www.yelp.com/biz/restaurant-yuu-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,"['Mon: Closed', 'Tue: 6:00 AM - 11:30 PM', 'Wed: 6:00 AM - 11:30 PM', 'Thu: 6:00 AM - 11:30 PM', 'Fri: 6:00 AM - 11:30 PM', 'Sat: 6:00 AM - 11:30 PM', 'Sun: Closed']",[],"55 Nassau Ave, Brooklyn, NY 11222"
Hot Stix Hot Pot & BBQ,Borough Park,"Barbeque, Hot Pot",4.3,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/hot-stix-hot-pot-and-bbq-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,"['Mon: 11:00 AM - 2:00 AM (Next day)', 'Tue: 11:00 AM - 2:00 AM (Next day)', 'Wed: 11:00 AM - 2:00 AM (Next day)', 'Thu: 11:00 AM - 2:00 AM (Next day)', 'Fri: 11:00 AM - 2:00 AM (Next day)', 'Sat: 11:00 AM - 2:00 AM (Next day)', 'Sun: 11:00 AM - 2:00 AM (Next day)']",[],"815 54th St, Brooklyn, NY 11220"
KPOT Korean BBQ & Hot Pot,Coney Island,"Hot Pot, Korean, Barbeque",4.5,× Outdoor seating,,https://www.yelp.com/biz/kpot-korean-bbq-and-hot-pot-brooklyn-3?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,"['Mon: 12:00 PM - 10:30 PM', 'Tue: 12:00 PM - 10:30 PM', 'Wed: 12:00 PM - 10:30 PM', 'Thu: 12:00 PM - 10:30 PM', 'Fri: 12:00 PM - 11:30 PM', 'Sat: 12:00 PM - 11:30 PM', 'Sun: 12:00 PM - 11:00 PM']",[],"1217 Surf Ave, Brooklyn, NY 11224"
The Taste of Brazil,,Brazilian,4.0,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/the-taste-of-brazil-hillside-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 9:00 PM']","['Top Sirloin', 'Brazilian Chicken Salad', 'Flan', 'Brisket', 'Farofa', 'Pao De Queijo', 'Tri Tip Steak']","1259 Liberty Ave, Hillside, NJ 07205"
Bar Mario,Red Hook,"Italian, Bars",4.5,,,https://www.yelp.com/biz/bar-mario-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=170,"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 11:00 PM', 'Thu: 5:00 PM - 11:00 PM', 'Fri: 5:00 PM - 11:00 PM', 'Sat: 2:00 PM - 12:00 AM (Next day)', 'Sun: 2:00 PM - 11:00 PM']","['Spaghetti Hangover', 'Cacio E Pepe', 'Fried Artichokes', 'Hangover Pasta']","365 Van Brunt St, Brooklyn, NY 11231"
Mi Tierra Restaurant & Bar,,Restaurants,4.5,,$$$,https://www.yelp.com/biz/mi-tierra-restaurant-and-bar-elizabeth?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,[],[],"66 Cherry St, Elizabeth, NJ 07202"
Kiosko 787,Gowanus,"Puerto Rican, Latin American, Sandwiches",5.0,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/kiosko-787-brooklyn?osq=Restaurants,https://www.yelp.com/biz/r67bf_J4a6yqIWcCaoN7Kg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,"['Mon: Closed', 'Tue: 12:00 PM - 8:00 PM', 'Wed: 12:00 PM - 8:00 PM', 'Thu: 12:00 PM - 8:00 PM', 'Fri: 12:00 PM - 8:00 PM', 'Sat: 12:00 PM - 8:00 PM', 'Sun: 12:00 PM - 7:00 PM']",[],"488 Carroll St, Brooklyn, NY 11215"
El Pingüino,Greenpoint,"Spanish, Seafood, Bars",4.6,√ Outdoor seating,,https://www.yelp.com/biz/el-ping%C3%BCino-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,"['Mon: 4:00 PM - 12:00 AM (Next day)', 'Tue: 4:00 PM - 12:00 AM (Next day)', 'Wed: 4:00 PM - 12:00 AM (Next day)', 'Thu: 4:00 PM - 12:00 AM (Next day)', 'Fri: 4:00 PM - 12:00 AM (Next day)', 'Sat: 4:00 PM - 12:00 AM (Next day)', 'Sun: 4:00 PM - 12:00 AM (Next day)']","['Oysters', 'Seafood Tower', 'Steamed Clams', 'Boquerones']","25 Greenpoint Ave, Brooklyn, NY 11222"
Mizuumi,,"Japanese, Sushi Bars, Noodles",4.3,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/mizuumi-staten-island-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,"['Mon: 11:00 AM - 9:30 PM', 'Tue: 11:00 AM - 9:30 PM', 'Wed: 11:00 AM - 9:30 PM', 'Thu: 11:00 AM - 9:30 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: Closed']","['. Chicken Ramen', 'Crispy Crab Rangoon', '. Roast Duck Rame', 'Beef Ramen', 'Eel Cucumber Roll']","1970 Victory Blvd, Ste 6"
Ambeli Greek Taverna,,"Greek, Mediterranean",4.6,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/ambeli-greek-taverna-cranford-3?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,"['Mon: 3:00 PM - 9:00 PM', 'Tue: 3:00 PM - 9:00 PM', 'Wed: 3:00 PM - 9:00 PM', 'Thu: 3:00 PM - 9:00 PM', 'Fri: 3:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Baklava', 'Moussaka', 'Saganaki', 'Gyro Platter', 'Ambeli Chips', 'Pastitsio', 'Tzatziki', 'Feta Saganaki', 'Chicken Souvlaki Platter', 'Octapodi', 'Biftekia', 'Galaktoboureko', 'Dolmades', 'Fava']","29 N Union Ave, Cranford, NJ 07016"
Hart’s Restaurant,Clinton Hill,American (New),4.3,"√ Outdoor seating, × Delivery, √ Takeout",$$$,https://www.yelp.com/biz/harts-restaurant-brooklyn-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,"['Mon: 5:30 PM - 10:30 PM', 'Tue: 5:30 PM - 10:30 PM', 'Wed: 5:30 PM - 10:30 PM', 'Thu: 5:30 PM - 10:30 PM', 'Fri: 5:30 PM - 10:30 PM', 'Sat: 5:30 PM - 10:30 PM', 'Sun: 5:30 PM - 10:30 PM']","['Lamb Burger', 'Clam Toast', 'Olive Oil Cake', 'Pork Milanese', 'Polenta', 'Heirloom Tomato Salad', 'Bluefish', 'Escarole Salad Swordfish', 'White', 'Scallops', 'Shishito']","506 Franklin Ave, Brooklyn, NY 11238"
Qing shu,Bath Beach,Chinese,3.1,,,https://www.yelp.com/biz/qing-shu-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 10:00 PM']",[],"2117 86th St, Brooklyn, NY 11214"
Thanh Huong Restaurant,,"Vietnamese, Pan Asian, Sandwiches",4.1,√ Delivery,$$,https://www.yelp.com/biz/thanh-huong-restaurant-jersey-city?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,"['Mon: 10:00 AM - 8:00 PM', 'Tue: 10:00 AM - 8:00 PM', 'Wed: Closed', 'Thu: 10:00 AM - 8:00 PM', 'Fri: 10:00 AM - 8:00 PM', 'Sat: 10:00 AM - 8:00 PM', 'Sun: 10:00 AM - 8:00 PM']","['Spring Rolls', 'Pork Chop Over Rice', 'Bun Bo Hue', 'Banh Mi', 'Grilled Pork', 'Bahn Mi Sandwiches', 'Beef Cubes', 'Egg Rolls', 'Bun Thit Nuong Cha Gio', 'Grilled Chicken Vermicelli', 'Hu Tieu Nam Vang', 'Fried Squid Calamari', 'Crispy Squid', 'Goi Cuons', 'Beef Brisket Pho', 'Shredded Pork']","533 West Side Ave, Jersey City, NJ 07304"
Brazilian Buffet,,Brazilian,4.2,"√ Delivery, √ Takeout",$,https://www.yelp.com/biz/brazilian-buffet-newark?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: Closed']",[],"124 Wilson Ave, Newark, NJ 07105"
No. 6 Port Hotpot,Dyker Heights,"Hot Pot, Buffets, Seafood",3.9,"× Outdoor seating, × Delivery, × Takeout",,https://www.yelp.com/biz/no-6-port-hotpot-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Staten%20Island%2C+NY&start=180,"['Mon: 12:00 PM - 12:00 AM (Next day)', 'Tue: 12:00 PM - 12:00 AM (Next day)', 'Wed: 12:00 PM - 12:00 AM (Next day)', 'Thu: 12:00 PM - 12:00 AM (Next day)', 'Fri: 12:00 PM - 12:00 AM (Next day)', 'Sat: 12:00 PM - 12:00 AM (Next day)', 'Sun: 12:00 PM - 12:00 AM (Next day)']",[],"6402 7th Ave, Brooklyn, NY 11220"
