Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL
Kong Sihk Tong,Downtown Flushing,Hong Kong Style Cafe,4.1,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/kong-sihk-tong-queens?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60
Gula Southern Comfort Bistro,Forest Hills,Comfort Food,3.7,√ Outdoor seating,$$,https://www.yelp.com/biz/gula-southern-comfort-bistro-forest-hills?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60
Dawa’s,Woodside,"Himalayan/Nepalese, American (New)",4.3,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/dawas-woodside?osq=Restaurants,https://www.yelp.com/biz/lcI9kOcRqxxMhM4b5pHqsg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60
Eternity,Kew Gardens,Indian,4.3,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/eternity-kew-garden-3?osq=Restaurants,https://www.yelp.com/biz/_dduF0x_H5RyUgQzXsb0bw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60
Birria-Landia,,"Food Trucks, Tacos",4.6,,$,https://www.yelp.com/biz/birria-landia-jackson-heights?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60
Hahm Ji Bach,Murray Hill,Korean,4.0,√ Outdoor seating,$$,https://www.yelp.com/biz/hahm-ji-bach-flushing-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60
Ma LaLa,Astoria,"Szechuan, Dim Sum, Seafood",4.1,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/ma-lala-astoria?osq=Restaurants,https://www.yelp.com/biz/LXmlfAmrGA3NfvYSfxIVvQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60
Cafe Sparrow,Astoria,"Desserts, Cafes, Turkish",4.8,,,https://www.yelp.com/biz/cafe-sparrow-astoria?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60
Bolivian Llama Party,Sunnyside,Latin American,4.8,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/bolivian-llama-party-sunnyside?osq=Restaurants,https://www.yelp.com/biz/aGzAT0zHj7zmlj0rJO8Jkw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=60
Hahm Ji Bach,Murray Hill,Korean,4.0,√ Outdoor seating,$$,https://www.yelp.com/biz/hahm-ji-bach-flushing-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Queens%2C+NY&start=70
